ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
416743|Beseech the Queen|{2/B}{2/B}{2/B}|Sorcery|||<i>({2/B} can be paid with any two mana or with {B}. This card's converted mana cost is 6.)</i><br>Search your library for a card with converted mana cost less than or equal to the number of lands you control, reveal it, and put it into your hand. Then shuffle your library.|From the Vault: Lore|Mythic Rare|Jason Chan|1|<i>({2/B} can be paid with any two mana or with {B}. This card's converted mana cost is 6.)</i><br>Search your library for a card with converted mana cost less than or equal to the number of lands you control, reveal it, and put it into your hand. Then shuffle your library.|
416744|Cabal Ritual|{1}{B}|Instant|||Add {B}{B}{B} to your mana pool.<br>Threshold- Add {B}{B}{B}{B}{B} to your mana pool instead if seven or more cards are in your graveyard.|From the Vault: Lore|Mythic Rare|Kieran Yanner|2|Add {B}{B}{B} to your mana pool.<br>Threshold- Add {B}{B}{B}{B}{B} to your mana pool instead if seven or more cards are in your graveyard.|
416745|Conflux|{3}{W}{U}{B}{R}{G}|Sorcery|||Search your library for a white card, a blue card, a black card, a red card, and a green card. Reveal those cards and put them into your hand. Then shuffle your library.|From the Vault: Lore|Mythic Rare|Karl Kopinski|3|Search your library for a white card, a blue card, a black card, a red card, and a green card. Reveal those cards and put them into your hand. Then shuffle your library.|
416746|Dark Depths||Legendary Snow Land|||Dark Depths enters the battlefield with ten ice counters on it.<br>{3}: Remove an ice counter from Dark Depths.<br>When Dark Depths has no ice counters on it, sacrifice it. If you do, create a legendary 20/20 black Avatar creature token with flying and indestructible named Marit Lage.|From the Vault: Lore|Mythic Rare|Stephan Martiniere|4|Dark Depths enters the battlefield with ten ice counters on it.<br>{3}: Remove an ice counter from Dark Depths.<br>When Dark Depths has no ice counters on it, sacrifice it. If you do, create a legendary 20/20 black Avatar creature token with flying and indestructible named Marit Lage.|
416747|Glissa, the Traitor|{B}{G}{G}|Legendary Creature - Zombie Elf|3|3|First strike, deathtouch<br>Whenever a creature an opponent controls dies, you may return target artifact card from your graveyard to your hand.|From the Vault: Lore|Mythic Rare|Chris Rahn|5|First strike, deathtouch<br>Whenever a creature an opponent controls dies, you may return target artifact card from your graveyard to your hand.|
416748|Helvault|{3}|Legendary Artifact|||{1}, {T}: Exile target creature you control.<br>{7}, {T}: Exile target creature you don't control.<br>When Helvault is put into a graveyard from the battlefield, return all cards exiled with it to the battlefield under their owners' control.|From the Vault: Lore|Mythic Rare|Jaime Jones|6|{1}, {T}: Exile target creature you control.<br>{7}, {T}: Exile target creature you don't control.<br>When Helvault is put into a graveyard from the battlefield, return all cards exiled with it to the battlefield under their owners' control.|
416749|Memnarch|{7}|Legendary Artifact Creature - Wizard|4|5|{1}{U}{U}: Target permanent becomes an artifact in addition to its other types. <i><i>(This effect lasts indefinitely.)</i></i><br>{3}{U}: Gain control of target artifact. <i><i>(This effect lasts indefinitely.)</i></i>|From the Vault: Lore|Mythic Rare|Carl Critchlow|7|{1}{U}{U}: Target permanent becomes an artifact in addition to its other types. <i><i>(This effect lasts indefinitely.)</i></i><br>{3}{U}: Gain control of target artifact. <i><i>(This effect lasts indefinitely.)</i></i>|
416750|Mind's Desire|{4}{U}{U}|Sorcery|||Shuffle your library. Then exile the top card of your library. Until end of turn, you may play that card without paying its mana cost. <i>(If it has X in its mana cost, X is 0.)</i><br>Storm <i>(When you cast this spell, copy it for each spell cast before it this turn.)</i>|From the Vault: Lore|Mythic Rare|Adam Paquette|8|Shuffle your library. Then exile the top card of your library. Until end of turn, you may play that card without paying its mana cost. <i>(If it has X in its mana cost, X is 0.)</i><br>Storm <i>(When you cast this spell, copy it for each spell cast before it this turn.)</i>|
416751|Momir Vig, Simic Visionary|{3}{G}{U}|Legendary Creature - Elf Wizard|2|2|Whenever you cast a green creature spell, you may search your library for a creature card and reveal it. If you do, shuffle your library and put that card on top of it.<br>Whenever you cast a blue creature spell, reveal the top card of your library. If it's a creature card, put that card into your hand.|From the Vault: Lore|Mythic Rare|Victor Adame Minguez|9|Whenever you cast a green creature spell, you may search your library for a creature card and reveal it. If you do, shuffle your library and put that card on top of it.<br>Whenever you cast a blue creature spell, reveal the top card of your library. If it's a creature card, put that card into your hand.|
416752|Near-Death Experience|{2}{W}{W}{W}|Enchantment|||At the beginning of your upkeep, if you have exactly 1 life, you win the game.|From the Vault: Lore|Mythic Rare|Dan Scott|10|At the beginning of your upkeep, if you have exactly 1 life, you win the game.|
