ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
405235|Forest||Basic Land - Forest|||G|Commander 2015|Land|Steven Belledin|340|G|
405266|Island||Basic Land - Island|||U|Commander 2015|Land|Florian de Gesincourt|328|U|
405309|Mountain||Basic Land - Mountain|||R|Commander 2015|Land|Florian de Gesincourt|336|R|
405343|Plains||Basic Land - Plains|||W|Commander 2015|Land|Nils Hamm|324|W|
405405|Swamp||Basic Land - Swamp|||B|Commander 2015|Land|Cliff Childs|332|B|
405117|Acidic Slime|{3}{G}{G}|Creature - Ooze|2|2|Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i><br>When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.|Commander 2015|Uncommon|Karl Kopinski|173|Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i><br>When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.|
405118|Act of Aggression|{3}{RP}{RP}|Instant|||<i>({RP} can be paid with either {R} or 2 life.)</i><br>Gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.|Commander 2015|Uncommon|Whit Brachna|141|<i>({RP} can be paid with either {R} or 2 life.)</i><br>Gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.|
405119|Ætherize|{3}{U}|Instant|||Return all attacking creatures to their owner's hand.|Commander 2015|Uncommon|Ryan Barger|85|Return all attacking creatures to their owner's hand.|
405120|Æthersnatch|{4}{U}{U}|Instant|||Gain control of target spell. You may choose new targets for it. <i>(If that spell becomes a permanent, it enters the battlefield under your control.)</i>|Commander 2015|Rare|Aaron Miller|9|Gain control of target spell. You may choose new targets for it. <i>(If that spell becomes a permanent, it enters the battlefield under your control.)</i>|
405121|Ajani's Chosen|{2}{W}{W}|Creature - Cat Soldier|3|3|Whenever an enchantment enters the battlefield under your control, put a 2/2 white Cat creature token onto the battlefield. If that enchantment is an Aura, you may attach it to the token.|Commander 2015|Rare|Wayne Reynolds|57|Whenever an enchantment enters the battlefield under your control, put a 2/2 white Cat creature token onto the battlefield. If that enchantment is an Aura, you may attach it to the token.|
405122|Altar's Reap|{1}{B}|Instant|||As an additional cost to cast Altar's Reap, sacrifice a creature.<br>Draw two cards.|Commander 2015|Common|Donato Giancola|112|As an additional cost to cast Altar's Reap, sacrifice a creature.<br>Draw two cards.|
405123|Ambition's Cost|{3}{B}|Sorcery|||You draw three cards and you lose 3 life.|Commander 2015|Uncommon|Junko Taguchi|113|You draw three cards and you lose 3 life.|
405124|Ancient Amphitheater||Land|||As Ancient Amphitheater enters the battlefield, you may reveal a Giant card from your hand. If you don't, Ancient Amphitheater enters the battlefield tapped.<br>{T}: Add {R} or {W} to your mana pool.|Commander 2015|Rare|Rob Alexander|276|As Ancient Amphitheater enters the battlefield, you may reveal a Giant card from your hand. If you don't, Ancient Amphitheater enters the battlefield tapped.<br>{T}: Add {R} or {W} to your mana pool.|
405125|Ancient Craving|{3}{B}|Sorcery|||You draw three cards and you lose 3 life.|Commander 2015|Rare|Rob Alexander|114|You draw three cards and you lose 3 life.|
405126|Angel of Serenity|{4}{W}{W}{W}|Creature - Angel|5|6|Flying<br>When Angel of Serenity enters the battlefield, you may exile up to three other target creatures from the battlefield and/or creature cards from graveyards.<br>When Angel of Serenity leaves the battlefield, return the exiled cards to their owners' hands.|Commander 2015|Mythic Rare|Aleksi Briclot|58|Flying<br>When Angel of Serenity enters the battlefield, you may exile up to three other target creatures from the battlefield and/or creature cards from graveyards.<br>When Angel of Serenity leaves the battlefield, return the exiled cards to their owners' hands.|
405127|Anya, Merciless Angel|{3}{R}{W}|Legendary Creature - Angel|4|4|Flying<br>Anya, Merciless Angel gets +3/+3 for each opponent whose life total is less than half his or her starting life total.<br>As long as an opponent's life total is less than half his or her starting life total, Anya has indestructible.|Commander 2015|Mythic Rare|Alisa Lee|41|Flying<br>Anya, Merciless Angel gets +3/+3 for each opponent whose life total is less than half his or her starting life total.<br>As long as an opponent's life total is less than half his or her starting life total, Anya has indestructible.|
405128|Arachnogenesis|{2}{G}|Instant|||Put X 1/2 green Spider creature tokens with reach onto the battlefield, where X is the number of creatures attacking you. Prevent all combat damage that would be dealt this turn by non-Spider creatures.|Commander 2015|Rare|Johannes Voss|32|Put X 1/2 green Spider creature tokens with reach onto the battlefield, where X is the number of creatures attacking you. Prevent all combat damage that would be dealt this turn by non-Spider creatures.|
405129|Arbiter of Knollridge|{6}{W}|Creature - Giant Wizard|5|5|Vigilance<br>When Arbiter of Knollridge enters the battlefield, each player's life total becomes the highest life total among all players.|Commander 2015|Rare|Brandon Dorman|59|Vigilance<br>When Arbiter of Knollridge enters the battlefield, each player's life total becomes the highest life total among all players.|
405130|Arbor Colossus|{2}{G}{G}{G}|Creature - Giant|6|6|Reach<br>{3}{G}{G}{G}: Monstrosity 3. <i>(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)</i><br>When Arbor Colossus becomes monstrous, destroy target creature with flying an opponent controls.|Commander 2015|Rare|Jaime Jones|174|Reach<br>{3}{G}{G}{G}: Monstrosity 3. <i>(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)</i><br>When Arbor Colossus becomes monstrous, destroy target creature with flying an opponent controls.|
405131|Arjun, the Shifting Flame|{4}{U}{R}|Legendary Creature - Sphinx Wizard|5|5|Flying<br>Whenever you cast a spell, put the cards in your hand on the bottom of your library in any order, then draw that many cards.|Commander 2015|Mythic Rare|Willian Murai|42|Flying<br>Whenever you cast a spell, put the cards in your hand on the bottom of your library in any order, then draw that many cards.|
405132|Aura of Silence|{1}{W}{W}|Enchantment|||Artifact and enchantment spells your opponents cast cost {2} more to cast.<br>Sacrifice Aura of Silence: Destroy target artifact or enchantment.|Commander 2015|Uncommon|D. Alexander Gregory|60|Artifact and enchantment spells your opponents cast cost {2} more to cast.<br>Sacrifice Aura of Silence: Destroy target artifact or enchantment.|
405133|Awaken the Sky Tyrant|{3}{R}|Enchantment|||When a source an opponent controls deals damage to you, sacrifice Awaken the Sky Tyrant. If you do, put a 5/5 red Dragon creature token with flying onto the battlefield.|Commander 2015|Rare|Adam Paquette|24|When a source an opponent controls deals damage to you, sacrifice Awaken the Sky Tyrant. If you do, put a 5/5 red Dragon creature token with flying onto the battlefield.|
