ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|ARTIST|COLLNUM|TEXT|PROPERTIES
376237|Acidic Slime|{3}{G}{G}|Creature - Ooze|2|2|Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i><br>When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.|Commander 2013 Edition|Uncommon|Karl Kopinski|134|Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i><br>When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.|
376238|Act of Authority|{1}{W}{W}|Enchantment|||When Act of Authority enters the battlefield, you may exile target artifact or enchantment.<br>At the beginning of your upkeep, you may exile target artifact or enchantment. If you do, its controller gains control of Act of Authority.|Commander 2013 Edition|Rare|Véronique Meignaud|1|When Act of Authority enters the battlefield, you may exile target artifact or enchantment.<br>At the beginning of your upkeep, you may exile target artifact or enchantment. If you do, its controller gains control of Act of Authority.|
376239|Aerie Mystics|{4}{W}|Creature - Bird Wizard|3|3|Flying<br>{1}{G}{U}: Creatures you control gain shroud until end of turn. <i>(They can't be the targets of spells or abilities.)</i>|Commander 2013 Edition|Uncommon|Mark Zug|2|Flying<br>{1}{G}{U}: Creatures you control gain shroud until end of turn. <i>(They can't be the targets of spells or abilities.)</i>|
376240|Æthermage's Touch|{2}{W}{U}|Instant|||Reveal the top four cards of your library. You may put a creature card from among them onto the battlefield. It gains "At the beginning of your end step, return this creature to its owner's hand." Then put the rest of the cards revealed this way on the bottom of your library in any order.|Commander 2013 Edition|Rare|Randy Gallegos|176|Reveal the top four cards of your library. You may put a creature card from among them onto the battlefield. It gains "At the beginning of your end step, return this creature to its owner's hand." Then put the rest of the cards revealed this way on the bottom of your library in any order.|
376241|Ajani's Pridemate|{1}{W}|Creature - Cat Soldier|2|2|Whenever you gain life, you may put a +1/+1 counter on Ajani's Pridemate.|Commander 2013 Edition|Uncommon|Svetlin Velinov|3|Whenever you gain life, you may put a +1/+1 counter on Ajani's Pridemate.|
376242|Akoum Refuge||Land|||Akoum Refuge enters the battlefield tapped.<br>When Akoum Refuge enters the battlefield, you gain 1 life.<br>{T}: Add {B} or {R} to your mana pool.|Commander 2013 Edition|Uncommon|Fred Fields|272|Akoum Refuge enters the battlefield tapped.<br>When Akoum Refuge enters the battlefield, you gain 1 life.<br>{T}: Add {B} or {R} to your mana pool.|
376243|Angel of Finality|{3}{W}|Creature - Angel|3|4|Flying<br>When Angel of Finality enters the battlefield, exile all cards from target player's graveyard.|Commander 2013 Edition|Rare|Howard Lyon|4|Flying<br>When Angel of Finality enters the battlefield, exile all cards from target player's graveyard.|
376244|Annihilate|{3}{B}{B}|Instant|||Destroy target nonblack creature. It can't be regenerated.<br>Draw a card.|Commander 2013 Edition|Uncommon|Kev Walker|68|Destroy target nonblack creature. It can't be regenerated.<br>Draw a card.|
376245|Arcane Denial|{1}{U}|Instant|||Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.<br>You draw a card at the beginning of the next turn's upkeep.|Commander 2013 Edition|Common|Mark Zug|28|Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.<br>You draw a card at the beginning of the next turn's upkeep.|
376246|Arcane Melee|{4}{U}|Enchantment|||Instant and sorcery spells cost {2} less to cast.|Commander 2013 Edition|Rare|Jaime Jones|29|Instant and sorcery spells cost {2} less to cast.|
376247|Arcane Sanctum||Land|||Arcane Sanctum enters the battlefield tapped.<br>{T}: Add {W}, {U}, or {B} to your mana pool.|Commander 2013 Edition|Uncommon|Anthony Francisco|273|Arcane Sanctum enters the battlefield tapped.<br>{T}: Add {W}, {U}, or {B} to your mana pool.|
376248|Archangel|{5}{W}{W}|Creature - Angel|5|5|Flying, vigilance|Commander 2013 Edition|Uncommon|Quinton Hoover|5|Flying, vigilance|
376249|Armillary Sphere|{2}|Artifact|||{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|Commander 2013 Edition|Common|Franz Vohwinkel|235|{2}, {T}, Sacrifice Armillary Sphere: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.|
376250|Army of the Damned|{5}{B}{B}{B}|Sorcery|||Put thirteen 2/2 black Zombie creature tokens onto the battlefield tapped.<br>Flashback {7}{B}{B}{B} <i>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</i>|Commander 2013 Edition|Mythic Rare|Ryan Pancoast|69|Put thirteen 2/2 black Zombie creature tokens onto the battlefield tapped.<br>Flashback {7}{B}{B}{B} <i>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</i>|
376251|Augur of Bolas|{1}{U}|Creature - Merfolk Wizard|1|3|When Augur of Bolas enters the battlefield, look at the top three cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.|Commander 2013 Edition|Uncommon|Slawomir Maniak|30|When Augur of Bolas enters the battlefield, look at the top three cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.|
376252|Augury Adept|{1}{W/U}{W/U}|Creature - Kithkin Wizard|2|2|Whenever Augury Adept deals combat damage to a player, reveal the top card of your library and put that card into your hand. You gain life equal to its converted mana cost.|Commander 2013 Edition|Rare|Steve Prescott|227|Whenever Augury Adept deals combat damage to a player, reveal the top card of your library and put that card into your hand. You gain life equal to its converted mana cost.|
376253|Avenger of Zendikar|{5}{G}{G}|Creature - Elemental|5|5|When Avenger of Zendikar enters the battlefield, put a 0/1 green Plant creature token onto the battlefield for each land you control.<br>Landfall- Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control.|Commander 2013 Edition|Mythic Rare|Zoltan Boros & Gabor Szikszai|135|When Avenger of Zendikar enters the battlefield, put a 0/1 green Plant creature token onto the battlefield for each land you control.<br>Landfall- Whenever a land enters the battlefield under your control, you may put a +1/+1 counter on each Plant creature you control.|
376254|Azami, Lady of Scrolls|{2}{U}{U}{U}|Legendary Creature - Human Wizard|0|2|Tap an untapped Wizard you control: Draw a card.|Commander 2013 Edition|Rare|Ittoku|31|Tap an untapped Wizard you control: Draw a card.|
